ID,Common_Name,Scientific_Name,Taxonomy,Longitude,Latitude,Altitude_min_m,Altitude_mean_m,Altitude_max_m,Location_Region,Location_Specific,Habitat_type,Observation_Month_Begin,Observation_Year_Begin,Observation_Month_End,Observation_Year_End,Observation_Season,Prey_Kingdom,Prey_Phylum,Prey_Class,Prey_Order,Prey_Suborder,Prey_Family,Prey_Genus,Prey_Scientific_Name,Prey_Stage,Prey_Part,Prey_Common_Name,Fraction_Diet_By_Wt_or_Vol,Fraction_Diet_By_Items,Fraction_Occurrence,Fraction_Diet_Unspecified,Item Sample Size,Bird Sample size,Sites,Study Type,Notes,Source
893,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Pyrus arbitufolia,,,Chokeberry,,,0.0015,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
894,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Ribes sp,,,Currant,,,0.0015,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
895,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Benzoin aestivale,,,Spicebush,,,0.0120,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
896,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Sassafras varifolium,,,Sassafras,,,0.0271,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
897,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Phytolacca decandra,,,Pokeberry,,,0.0150,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
898,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Amaranthus sp,,,Amaranth,,,0.0015,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
899,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Ficus sp,,,Fig,,,0.0015,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
900,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Morus sp,,,Mulberry,,,0.0211,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
901,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Myrica carolinensis,,,Bayberry,,,0.0045,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
902,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Setaria sp,,,Fox-tail grass,,,0.0015,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
903,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Juniperus virginianus,,,Red cedar,,,0.0030,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
904,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,Rhynchospora sp,,,Sedge,,,0.0015,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
905,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,,,,Grass seed,,,0.0030,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
906,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,,,,Fruit pulp,,,0.0632,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
907,Eastern Kingbird,Tyrannus tyrannus,"AOU 7th ed., 54th supplement",,,,,,,Multiple,Orchards and open pastures,3,,10,,Spring/Summer,Plantae,,,,,,,,,,Other seed,,,0.0105,,,665,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
908,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,,,,Wasps/bees,,0.3138,,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
909,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,Apis mellifera ,,,,,,0.0459,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
910,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,Melissodes sp ,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
911,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,Habropoda sp ,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
912,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,Andrena sp,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
913,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,Prosopis affinis ,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
914,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,Cryptus sp ,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
915,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,Ophion bilineatus ,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
916,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hymenoptera,,,,Ophion sp,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
917,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,,,,Beetles,,0.1702,,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
918,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Platynus sp,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
919,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Anisodactylus baltimorensis,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
920,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Anisodactylus semipunctatus,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
921,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Agabus sp,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
922,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Hydaticus stagnalis,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
923,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Silpha ramosa,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
924,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Staphylinus nigrellus,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
925,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Staphylinus luteipes,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
926,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Hister americanus,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
927,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Megapenthes turbulentus,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
928,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Canthon laevis,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
929,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Onthophagus hecate,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
930,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Onthophagus sp,,,,,,0.0183,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
931,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Aphodius fimetarius,,,,,,0.0183,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
932,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Aphodius sp,,,,,,0.0183,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
933,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Bolboceras farctus,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
934,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Geotrupes sp,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
935,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Amphicoma ursina,,,,,,0.0459,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
936,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Euphoria inda,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
937,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Euphoria sp,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
938,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Cremastochilus sp,,,,,,0.0275,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
939,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Leptura instabilis,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
940,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Epicauta sp,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
941,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Coleoptera,,,,Balaninus sp,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
942,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Diptera,,,,Bombylius sp,,,,,0.0055,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
943,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hemiptera,,,,,,,Bugs,,0.0536,,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
944,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hemiptera,,,,Eurygaster alternatus,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
945,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hemiptera,,,,Podisus modestus,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
946,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hemiptera,,,,Euschistus servus,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
947,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hemiptera,,,,Nezara sp,,,,,,0.0183,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
948,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Hemiptera,,,,Calocoris rapidus,,,,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
949,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Orthoptera,,,,,,,Grasshoppers/crickets,,0.2776,,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
950,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Animalia,Arthropoda,Insecta,Miscellaneous,,,,,,,,,0.0123,,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
951,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Plantae,,,,,,,Psedera quinquefolia,,,Virginia creeper,,,0.0183,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
952,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Plantae,,,,,,,Crataegus sp,,,Hawthorn,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
953,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Plantae,,,,,,,Sambucus sp,,,Elderberry,,,0.1009,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
954,Western Kingbird (Arkansas Kingbird),Tyrannus verticalis,"AOU 7th ed., 54th supplement",,,,,,California,Multiple,"Hilly open area, nest in trees",3,,10,,Spring/Summer,Plantae,,,,,,,Olea europaea,,,Olive,,,0.0092,,,109,Various,Killed,,"Beal, F. E. L. 1912. Food of our more important flycatchers. U.S. Dep. Agric. Biol. Surv. Bull. 44."
